date,symbol,close
2023-05-19,IWD,142.7894
2023-05-26,IWD,140.972
2023-06-02,IWD,143.7028
2023-06-09,IWD,145.2585
2023-06-16,IWD,148.095
2023-06-23,IWD,145.1167
2023-06-30,IWD,149.2296
2023-07-07,IWD,147.6317
2023-07-14,IWD,150.4115
2023-07-21,IWD,153.6167
2023-07-28,IWD,154.0044
2023-08-04,IWD,151.6217
2023-08-11,IWD,152.085
2023-08-18,IWD,148.5015
2023-08-25,IWD,148.1801
2023-09-01,IWD,151.1395
2023-09-08,IWD,148.9648
2023-09-15,IWD,149.7118
2023-09-22,IWD,145.8069
2023-09-29,IWD,144.4681
2023-10-06,IWD,142.3271
2023-10-13,IWD,142.898
2023-10-20,IWD,140.2526
2023-10-27,IWD,136.7318
2023-11-03,IWD,144.4776
2023-11-10,IWD,143.0122
2023-11-17,IWD,147.1515
2023-11-24,IWD,148.6075
2023-12-01,IWD,151.5098
2023-12-08,IWD,151.1006
2023-12-15,IWD,156.1059
2023-12-22,IWD,157.2386
2023-12-29,IWD,158.167
2024-01-05,IWD,157.5161
2024-01-12,IWD,157.0663
2024-01-19,IWD,156.76
2024-01-26,IWD,158.6838
2024-02-02,IWD,159.6218
2024-02-09,IWD,159.8324
2024-02-16,IWD,161.3638
2024-02-23,IWD,163.6418
2024-03-01,IWD,164.7712
2024-03-08,IWD,166.5993
2024-03-15,IWD,166.3984
2024-03-22,IWD,169.1843
2024-03-29,IWD,172.1837
2024-04-05,IWD,169.9149
2024-04-12,IWD,165.1852
2024-04-19,IWD,163.9547
2024-04-26,IWD,166.358
2024-05-03,IWD,166.4253
2024-05-10,IWD,170.0495
2024-05-17,IWD,172.126
2024-05-24,IWD,169.713
2024-05-31,IWD,170.3091
2024-06-07,IWD,168.6844
2024-06-14,IWD,166.7707
2024-06-21,IWD,168.7686
2024-06-28,IWD,168.3922
2024-07-05,IWD,167.7359
2024-07-12,IWD,172.4459
2024-07-19,IWD,173.5751
2024-07-26,IWD,175.6792
2024-08-02,IWD,172.1467
2024-08-09,IWD,171.751
2024-08-16,IWD,175.988
2024-08-23,IWD,179.3854
2024-08-30,IWD,181.7597
2024-09-06,IWD,176.239
2024-09-13,IWD,179.6943
2024-09-20,IWD,182.0685
2024-09-27,IWD,183.6871
2024-10-04,IWD,184.0073
2024-10-11,IWD,185.7346
2024-10-18,IWD,187.918
2024-10-25,IWD,183.6677
2024-11-01,IWD,182.1926
2024-11-08,IWD,189.5677
2024-11-15,IWD,187.3358
2024-11-22,IWD,191.8578
2024-11-29,IWD,193.8763
2024-12-06,IWD,190.1208
2024-12-13,IWD,186.3459
2024-12-20,IWD,180.9762
2024-12-27,IWD,181.9224
2025-01-03,IWD,181.9224
2025-01-10,IWD,179.0547
2025-01-17,IWD,186.7701
2025-01-24,IWD,189.0233
2025-01-31,IWD,188.7795
2025-02-07,IWD,188.4966
2025-02-14,IWD,189.6963
2025-02-21,IWD,187.9016
2025-02-28,IWD,189.589
2025-03-07,IWD,185.0046
2025-03-14,IWD,181.5517
2025-03-21,IWD,183.3262
2025-03-28,IWD,182.4642
2025-04-04,IWD,166.9086
2025-04-11,IWD,172.5216
2025-04-18,IWD,172.7175
2025-04-25,IWD,176.7435
2025-05-02,IWD,181.1222
2025-05-09,IWD,181.2691
2025-05-16,IWD,187.1857
2025-05-23,IWD,182.4642
2025-05-30,IWD,184.7662
2025-06-06,IWD,186.8625
2025-06-13,IWD,185.9515
2025-06-20,IWD,186.3716
2025-06-27,IWD,190.258
2025-07-04,IWD,194.233
2025-07-11,IWD,193.1409
2025-07-18,IWD,192.7276
2025-07-25,IWD,195.8761
2025-08-01,IWD,189.6578
2025-08-08,IWD,192.5112
2025-08-15,IWD,195.0988
2025-08-22,IWD,198.5228
2025-08-29,IWD,198.3851
2025-09-05,IWD,198.3457
2025-09-12,IWD,199.369
2025-09-19,IWD,200.3992
2025-09-26,IWD,200.6067
2025-10-03,IWD,202.5636
2025-10-10,IWD,197.1081
2025-10-17,IWD,200.4683
2025-10-24,IWD,203.8879
2025-10-31,IWD,202.1781
2025-11-07,IWD,202.0298
2025-11-14,IWD,202.3955
2025-11-21,IWD,200.666
2025-11-28,IWD,207.5248
2025-12-05,IWD,208.0091
2025-12-12,IWD,209.3137
2025-12-19,IWD,208.4274
2025-12-26,IWD,210.9796
2026-01-02,IWD,210.7313
2026-01-09,IWD,216.084
2026-01-16,IWD,217.4743
2026-01-23,IWD,216.9678
2026-01-30,IWD,218.3383
2026-02-06,IWD,223.0157
2026-02-13,IWD,222.1617
2026-02-20,IWD,223.7109
2026-02-27,IWD,223.9591
2026-03-06,IWD,216.2131
2026-03-13,IWD,213.2537
2026-03-20,IWD,210.6459
2026-03-27,IWD,209.3898
2026-04-03,IWD,214.8426
2026-04-10,IWD,221.1527
2026-04-17,IWD,226.4361
2026-04-24,IWD,226.9345
2026-05-01,IWD,230.1344
2026-05-08,IWD,233.1649
2026-05-15,IWD,231.4503
2026-05-22,IWD,235.5773
2026-05-29,IWD,237.2121
2026-06-05,IWD,235.6769
2026-06-12,IWD,241.369
2026-06-19,IWD,242.18
2026-06-26,IWD,242.76
2026-07-03,IWD,246.81
2026-07-10,IWD,246.84
2026-07-17,IWD,248.03
2026-07-24,IWD,248.24
2026-07-31,IWD,251.82
2026-08-07,IWD,257.56
2026-08-14,IWD,258.57
2026-08-21,IWD,257.29
2026-08-28,IWD,258.33
2026-09-04,IWD,257.63
2021-09-10,IWF,69.9682
2021-09-17,IWF,69.5192
2021-09-24,IWF,69.7834
2021-10-01,IWF,67.3329
2021-10-08,IWF,67.5735
2021-10-15,IWF,69.3361
2021-10-22,IWF,70.5638
2021-10-29,IWF,72.4454
2021-11-05,IWF,74.1787
2021-11-12,IWF,73.7873
2021-11-19,IWF,75.1341
2021-11-26,IWF,72.6666
2021-12-03,IWF,71.135
2021-12-10,IWF,74.2103
2021-12-17,IWF,71.9686
2021-12-24,IWF,74.2325
2021-12-31,IWF,74.3883
2022-01-07,IWF,70.7904
2022-01-14,IWF,70.1794
2022-01-21,IWF,65.2257
2022-01-28,IWF,65.995
2022-02-04,IWF,67.2097
2022-02-11,IWF,65.4132
2022-02-18,IWF,64.2764
2022-02-25,IWF,64.9531
2022-03-04,IWF,63.31
2022-03-11,IWF,61.0534
2022-03-18,IWF,66.1532
2022-03-25,IWF,67.2608
2022-04-01,IWF,67.8337
2022-04-08,IWF,65.7298
2022-04-15,IWF,63.8429
2022-04-22,IWF,61.444
2022-04-29,IWF,59.423
2022-05-06,IWF,58.4942
2022-05-13,IWF,56.7804
2022-05-20,IWF,54.4352
2022-05-27,IWF,58.3796
2022-06-03,IWF,57.8506
2022-06-10,IWF,54.5196
2022-06-17,IWF,51.7383
2022-06-24,IWF,55.9554
2022-07-01,IWF,53.9702
2022-07-08,IWF,56.0043
2022-07-15,IWF,55.2668
2022-07-22,IWF,57.0152
2022-07-29,IWF,59.8673
2022-08-05,IWF,60.7464
2022-08-12,IWF,62.4997
2022-08-19,IWF,61.4936
2022-08-26,IWF,58.7074
2022-09-02,IWF,56.3974
2022-09-09,IWF,58.705
2022-09-16,IWF,55.5184
2022-09-23,IWF,53.0423
2022-09-30,IWF,51.5152
2022-10-07,IWF,52.1004
2022-10-14,IWF,50.6901
2022-10-21,IWF,53.4152
2022-10-28,IWF,54.9773
2022-11-04,IWF,51.9167
2022-11-11,IWF,55.9199
2022-11-18,IWF,55.2515
2022-11-25,IWF,55.9591
2022-12-02,IWF,56.8871
2022-12-09,IWF,54.8475
2022-12-16,IWF,53.4837
2022-12-23,IWF,52.8062
2022-12-30,IWF,52.5877
2023-01-06,IWF,52.7497
2023-01-13,IWF,54.8951
2023-01-20,IWF,55.0841
2023-01-27,IWF,56.9962
2023-02-03,IWF,58.5549
2023-02-10,IWF,57.6516
2023-02-17,IWF,57.7596
2023-02-24,IWF,56.0708
2023-03-03,IWF,57.4454
2023-03-10,IWF,55.0178
2023-03-17,IWF,57.2687
2023-03-24,IWF,58.2343
2023-03-31,IWF,60.1064
2023-04-07,IWF,59.7645
2023-04-14,IWF,60.0867
2023-04-21,IWF,60.04
2023-04-28,IWF,60.7214
2023-05-05,IWF,60.7952
2023-05-12,IWF,61.1126
2023-05-19,IWF,62.6575
2023-05-26,IWF,63.7325
2023-06-02,IWF,65.0831
2023-06-09,IWF,65.0366
2023-06-16,IWF,67.0815
2023-06-23,IWF,66.3349
2023-06-30,IWF,67.7959
2023-07-07,IWF,67.0716
2023-07-14,IWF,69.2101
2023-07-21,IWF,68.8183
2023-07-28,IWF,69.9862
2023-08-04,IWF,68.0521
2023-08-11,IWF,67.3229
2023-08-18,IWF,66.0319
2023-08-25,IWF,67.1455
2023-09-01,IWF,69.4737
2023-09-08,IWF,68.5942
2023-09-15,IWF,68.1408
2023-09-22,IWF,65.825
2023-09-29,IWF,65.6574
2023-10-06,IWF,67.0126
2023-10-13,IWF,67.2076
2023-10-20,IWF,65.2896
2023-10-27,IWF,63.5543
2023-11-03,IWF,67.5458
2023-11-10,IWF,69.5773
2023-11-17,IWF,71.0509
2023-11-24,IWF,71.826
2023-12-01,IWF,72.0704
2023-12-08,IWF,72.5962
2023-12-15,IWF,74.2105
2023-12-22,IWF,74.89
2023-12-29,IWF,74.984
2024-01-05,IWF,72.9064
2024-01-12,IWF,75.5751
2024-01-19,IWF,77.2248
2024-01-26,IWF,77.9668
2024-02-02,IWF,79.4879
2024-02-09,IWF,81.4913
2024-02-16,IWF,80.5366
2024-02-23,IWF,81.85
2024-03-01,IWF,82.8937
2024-03-08,IWF,81.8425
2024-03-15,IWF,81.6422
2024-03-22,IWF,83.9584
2024-03-29,IWF,83.473
2024-04-05,IWF,82.8885
2024-04-12,IWF,82.3759
2024-04-19,IWF,78.297
2024-04-26,IWF,81.2292
2024-05-03,IWF,82.0985
2024-05-10,IWF,83.3789
2024-05-17,IWF,84.9144
2024-05-24,IWF,85.697
2024-05-31,IWF,84.7707
2024-06-07,IWF,86.9947
2024-06-14,IWF,90.0294
2024-06-21,IWF,90.2575
2024-06-28,IWF,90.379
2024-07-05,IWF,93.7238
2024-07-12,IWF,93.4337
2024-07-19,IWF,89.6798
2024-07-26,IWF,87.5772
2024-08-02,IWF,85.3234
2024-08-09,IWF,85.7003
2024-08-16,IWF,90.1757
2024-08-23,IWF,91.2716
2024-08-30,IWF,90.6146
2024-09-06,IWF,85.8193
2024-09-13,IWF,90.9667
2024-09-20,IWF,92.4915
2024-09-27,IWF,92.7784
2024-10-04,IWF,93.0565
2024-10-11,IWF,94.3626
2024-10-18,IWF,95.0604
2024-10-25,IWF,95.048
2024-11-01,IWF,93.568
2024-11-08,IWF,98.9863
2024-11-15,IWF,96.235
2024-11-22,IWF,97.8664
2024-11-29,IWF,98.9242
2024-12-06,IWF,102.5
2024-12-13,IWF,102.8128
2024-12-20,IWF,101.2496
2024-12-27,IWF,101.9357
2025-01-03,IWF,101.2198
2025-01-10,IWF,98.9677
2025-01-17,IWF,101.1626
2025-01-24,IWF,103.2779
2025-01-31,IWF,101.7418
2025-02-07,IWF,101.4435
2025-02-14,IWF,103.4967
2025-02-21,IWF,100.6406
2025-02-28,IWF,98.0853
2025-03-07,IWF,94.1704
2025-03-14,IWF,91.7717
2025-03-21,IWF,92.0441
2025-03-28,IWF,89.715
2025-04-04,IWF,81.0381
2025-04-11,IWF,87.0972
2025-04-18,IWF,85.007
2025-04-25,IWF,90.77
2025-05-02,IWF,93.7934
2025-05-09,IWF,93.2509
2025-05-16,IWF,99.8699
2025-05-23,IWF,97.195
2025-05-30,IWF,99.3922
2025-06-06,IWF,101.4177
2025-06-13,IWF,100.92
2025-06-20,IWF,100.4204
2025-06-27,IWF,105.0358
2025-07-04,IWF,106.6722
2025-07-11,IWF,106.4979
2025-07-18,IWF,108.1642
2025-07-25,IWF,109.564
2025-08-01,IWF,107.5788
2025-08-08,IWF,111.0709
2025-08-15,IWF,111.8381
2025-08-22,IWF,110.904
2025-08-29,IWF,110.9862
2025-09-05,IWF,111.9078
2025-09-12,IWF,114.6103
2025-09-19,IWF,116.8383
2025-09-26,IWF,115.8885
2025-10-03,IWF,117.1599
2025-10-10,IWF,114.5497
2025-10-17,IWF,116.4569
2025-10-24,IWF,118.9674
2025-10-31,IWF,121.0591
2025-11-07,IWF,117.5314
2025-11-14,IWF,117.4068
2025-11-21,IWF,114.0835
2025-11-28,IWF,118.783
2025-12-05,IWF,119.3688
2025-12-12,IWF,117.514
2025-12-19,IWF,118.1669
2025-12-26,IWF,119.8714
2026-01-02,IWF,117.7326
2026-01-09,IWF,118.8357
2026-01-16,IWF,117.4381
2026-01-23,IWF,116.8592
2026-01-30,IWF,116.2827
2026-02-06,IWF,114.0092
2026-02-13,IWF,111.5959
2026-02-20,IWF,113.2655
2026-02-27,IWF,112.3496
2026-03-06,IWF,111.5685
2026-03-13,IWF,109.3798
2026-03-20,IWF,106.766
2026-03-27,IWF,103.1117
2026-04-03,IWF,107.4154
2026-04-10,IWF,111.4668
2026-04-17,IWF,118.9977
2026-04-24,IWF,119.6796
2026-05-01,IWF,119.9444
2026-05-08,IWF,123.4313
2026-05-15,IWF,124.2606
2026-05-22,IWF,124.89
2026-05-29,IWF,127.7375
2026-06-05,IWF,122.582
2026-06-12,IWF,121.503
2026-06-19,IWF,123.19
2026-06-26,IWF,119.04
2026-07-03,IWF,121.16
2026-07-10,IWF,123.95
2026-07-17,IWF,119.38
2026-07-24,IWF,117.65
2026-07-31,IWF,118.32
2026-08-07,IWF,124.6
2026-08-14,IWF,125.29
2026-08-21,IWF,122.39
2026-08-28,IWF,122.75
2026-09-04,IWF,123.41
2021-09-10,MTUM,171.0003
2021-09-17,MTUM,171.0381
2021-09-24,MTUM,173.1306
2021-10-01,MTUM,167.8963
2021-10-08,MTUM,169.4391
2021-10-15,MTUM,174.1055
2021-10-22,MTUM,176.8126
2021-10-29,MTUM,180.4852
2021-11-05,MTUM,182.4634
2021-11-12,MTUM,179.6049
2021-11-19,MTUM,177.39
2021-11-26,MTUM,175.1562
2021-12-03,MTUM,168.7481
2021-12-10,MTUM,173.0738
2021-12-17,MTUM,167.4329
2021-12-24,MTUM,171.9304
2021-12-31,MTUM,172.5187
2022-01-07,MTUM,165.5637
2022-01-14,MTUM,163.3434
2022-01-21,MTUM,151.8055
2022-01-28,MTUM,152.3843
2022-02-04,MTUM,158.2766
2022-02-11,MTUM,155.1644
2022-02-18,MTUM,150.591
2022-02-25,MTUM,152.574
2022-03-04,MTUM,149.0348
2022-03-11,MTUM,144.5373
2022-03-18,MTUM,157.3372
2022-03-25,MTUM,159.9497
2022-04-01,MTUM,160.2825
2022-04-08,MTUM,156.2312
2022-04-15,MTUM,151.3431
2022-04-22,MTUM,145.7321
2022-04-29,MTUM,139.7312
2022-05-06,MTUM,139.465
2022-05-13,MTUM,135.3852
2022-05-20,MTUM,130.3258
2022-05-27,MTUM,140.6918
2022-06-03,MTUM,138.5425
2022-06-10,MTUM,134.3953
2022-06-17,MTUM,124.1841
2022-06-24,MTUM,130.7151
2022-07-01,MTUM,131.411
2022-07-08,MTUM,131.2966
2022-07-15,MTUM,130.5339
2022-07-22,MTUM,131.125
2022-07-29,MTUM,136.7407
2022-08-05,MTUM,134.2046
2022-08-12,MTUM,138.8478
2022-08-19,MTUM,140.0872
2022-08-26,MTUM,137.7609
2022-09-02,MTUM,133.8137
2022-09-09,MTUM,137.3223
2022-09-16,MTUM,133.2988
2022-09-23,MTUM,128.3124
2022-09-30,MTUM,126.0335
2022-10-07,MTUM,129.8381
2022-10-14,MTUM,129.8573
2022-10-21,MTUM,135.9678
2022-10-28,MTUM,142.2993
2022-11-04,MTUM,140.0703
2022-11-11,MTUM,142.28
2022-11-18,MTUM,143.5867
2022-11-25,MTUM,145.7869
2022-12-02,MTUM,146.6707
2022-12-09,MTUM,140.9062
2022-12-16,MTUM,139.409
2022-12-23,MTUM,141.6796
2022-12-30,MTUM,141.0033
2023-01-06,MTUM,140.8487
2023-01-13,MTUM,141.0419
2023-01-20,MTUM,138.8582
2023-01-27,MTUM,139.6698
2023-02-03,MTUM,136.3653
2023-02-10,MTUM,139.8341
2023-02-17,MTUM,137.5828
2023-02-24,MTUM,135.8725
2023-03-03,MTUM,137.2156
2023-03-10,MTUM,131.4955
2023-03-17,MTUM,128.674
2023-03-24,MTUM,130.9807
2023-03-31,MTUM,135.1506
2023-04-07,MTUM,138.0959
2023-04-14,MTUM,139.6511
2023-04-21,MTUM,138.4264
2023-04-28,MTUM,138.3875
2023-05-05,MTUM,136.599
2023-05-12,MTUM,136.0838
2023-05-19,MTUM,136.0158
2023-05-26,MTUM,132.8761
2023-06-02,MTUM,134.5188
2023-06-09,MTUM,134.6479
2023-06-16,MTUM,139.0977
2023-06-23,MTUM,137.4583
2023-06-30,MTUM,140.7664
2023-07-07,MTUM,137.9462
2023-07-14,MTUM,141.9765
2023-07-21,MTUM,141.8496
2023-07-28,MTUM,142.9426
2023-08-04,MTUM,140.7079
2023-08-11,MTUM,140.5225
2023-08-18,MTUM,138.5415
2023-08-25,MTUM,139.7028
2023-09-01,MTUM,143.7038
2023-09-08,MTUM,142.3571
2023-09-15,MTUM,140.5128
2023-09-22,MTUM,137.0192
2023-09-29,MTUM,136.7233
2023-10-06,MTUM,137.516
2023-10-13,MTUM,137.8096
2023-10-20,MTUM,135.1378
2023-10-27,MTUM,132.4953
2023-11-03,MTUM,140.687
2023-11-10,MTUM,143.8775
2023-11-17,MTUM,146.7842
2023-11-24,MTUM,148.0859
2023-12-01,MTUM,147.3029
2023-12-08,MTUM,147.5868
2023-12-15,MTUM,151.2177
2023-12-22,MTUM,153.3885
2023-12-29,MTUM,153.8986
2024-01-05,MTUM,149.7296
2024-01-12,MTUM,156.4981
2024-01-19,MTUM,161.442
2024-01-26,MTUM,163.9629
2024-02-02,MTUM,169.5935
2024-02-09,MTUM,175.0573
2024-02-16,MTUM,173.9979
2024-02-23,MTUM,176.6268
2024-03-01,MTUM,182.9244
2024-03-08,MTUM,182.12
2024-03-15,MTUM,179.0596
2024-03-22,MTUM,185.1547
2024-03-29,MTUM,183.9373
2024-04-05,MTUM,184.1631
2024-04-12,MTUM,180.5502
2024-04-19,MTUM,170.4181
2024-04-26,MTUM,176.407
2024-05-03,MTUM,176.8194
2024-05-10,MTUM,181.257
2024-05-17,MTUM,183.9864
2024-05-24,MTUM,187.1183
2024-05-31,MTUM,183.201
2024-06-07,MTUM,185.842
2024-06-14,MTUM,191.3317
2024-06-21,MTUM,192.059
2024-06-28,MTUM,191.5185
2024-07-05,MTUM,195.1745
2024-07-12,MTUM,195.9018
2024-07-19,MTUM,187.9116
2024-07-26,MTUM,184.8551
2024-08-02,MTUM,176.3146
2024-08-09,MTUM,181.4742
2024-08-16,MTUM,191.5185
2024-08-23,MTUM,194.4669
2024-08-30,MTUM,193.9755
2024-09-06,MTUM,182.8305
2024-09-13,MTUM,193.376
2024-09-20,MTUM,198.1032
2024-09-27,MTUM,198.898
2024-10-04,MTUM,200.6905
2024-10-11,MTUM,204.2363
2024-10-18,MTUM,206.1767
2024-10-25,MTUM,202.6407
2024-11-01,MTUM,198.6616
2024-11-08,MTUM,210.6187
2024-11-15,MTUM,205.2705
2024-11-22,MTUM,211.6726
2024-11-29,MTUM,213.2583
2024-12-06,MTUM,214.2728
2024-12-13,MTUM,211.0619
2024-12-20,MTUM,206.6755
2024-12-27,MTUM,207.9011
2025-01-03,MTUM,208.8005
2025-01-10,MTUM,204.4912
2025-01-17,MTUM,214.8196
2025-01-24,MTUM,220.4137
2025-01-31,MTUM,216.5789
2025-02-07,MTUM,222.252
2025-02-14,MTUM,225.6421
2025-02-21,MTUM,217.3596
2025-02-28,MTUM,215.887
2025-03-07,MTUM,201.9709
2025-03-14,MTUM,199.6384
2025-03-21,MTUM,202.8697
2025-03-28,MTUM,199.0348
2025-04-04,MTUM,179.5138
2025-04-11,MTUM,194.2784
2025-04-18,MTUM,193.5749
2025-04-25,MTUM,204.9109
2025-05-02,MTUM,214.4138
2025-05-09,MTUM,215.2363
2025-05-16,MTUM,228.574
2025-05-23,MTUM,223.6788
2025-05-30,MTUM,229.436
2025-06-06,MTUM,230.6251
2025-06-13,MTUM,228.1677
2025-06-20,MTUM,228.6751
2025-06-27,MTUM,236.0328
2025-07-04,MTUM,237.6811
2025-07-11,MTUM,234.5831
2025-07-18,MTUM,237.3832
2025-07-25,MTUM,239.5875
2025-08-01,MTUM,237.0952
2025-08-08,MTUM,243.9267
2025-08-15,MTUM,243.1324
2025-08-22,MTUM,241.9408
2025-08-29,MTUM,242.0103
2025-09-05,MTUM,242.5763
2025-09-12,MTUM,251.7312
2025-09-19,MTUM,255.6044
2025-09-26,MTUM,253.4644
2025-10-03,MTUM,253.0763
2025-10-10,MTUM,248.7965
2025-10-17,MTUM,251.6132
2025-10-24,MTUM,254.3005
2025-10-31,MTUM,253.0265
2025-11-07,MTUM,247.0149
2025-11-14,MTUM,244.9148
2025-11-21,MTUM,236.7135
2025-11-28,MTUM,249.0751
2025-12-05,MTUM,251.6032
2025-12-12,MTUM,248.2889
2025-12-19,MTUM,250.748
2025-12-26,MTUM,254.5204
2026-01-02,MTUM,252.225
2026-01-09,MTUM,256.4765
2026-01-16,MTUM,257.8637
2026-01-23,MTUM,254.9795
2026-01-30,MTUM,255.3787
2026-02-06,MTUM,252.9835
2026-02-13,MTUM,250.9775
2026-02-20,MTUM,254.2709
2026-02-27,MTUM,252.4545
2026-03-06,MTUM,240.9975
2026-03-13,MTUM,242.9536
2026-03-20,MTUM,241.2535
2026-03-27,MTUM,235.4998
2026-04-03,MTUM,245.5787
2026-04-10,MTUM,263.1493
2026-04-17,MTUM,274.1571
2026-04-24,MTUM,280.59
2026-05-01,MTUM,284.7754
2026-05-08,MTUM,301.4669
2026-05-15,MTUM,297.9408
2026-05-22,MTUM,303.265
2026-05-29,MTUM,315.4615
2026-06-05,MTUM,306.1318
2026-06-12,MTUM,324.042
2026-06-19,MTUM,338.52
2026-06-26,MTUM,325.74
2026-07-03,MTUM,316.53
2026-07-10,MTUM,321.77
2026-07-17,MTUM,302.09
2026-07-24,MTUM,306.39
2026-07-31,MTUM,299.59
2026-08-07,MTUM,309.32
2026-08-14,MTUM,317.21
2026-08-21,MTUM,305.17
2026-08-28,MTUM,299.71
2026-09-04,MTUM,304.86
2021-09-10,QQQ,365.4767
2021-09-17,QQQ,362.798
2021-09-24,QQQ,362.7144
2021-10-01,QQQ,349.9383
2021-10-08,QQQ,350.8906
2021-10-15,QQQ,358.4493
2021-10-22,QQQ,363.4626
2021-10-29,QQQ,375.1311
2021-11-05,QQQ,387.266
2021-11-12,QQQ,383.4769
2021-11-19,QQQ,392.5026
2021-11-26,QQQ,380.0764
2021-12-03,QQQ,372.2358
2021-12-10,QQQ,386.6927
2021-12-17,QQQ,373.9651
2021-12-24,QQQ,386.1262
2021-12-31,QQQ,387.0309
2022-01-07,QQQ,369.5301
2022-01-14,QQQ,369.6761
2022-01-21,QQQ,342.1262
2022-01-28,QQQ,342.2332
2022-02-04,QQQ,348.2744
2022-02-11,QQQ,337.6221
2022-02-18,QQQ,332.2231
2022-02-25,QQQ,336.3671
2022-03-04,QQQ,328.1275
2022-03-11,QQQ,315.5783
2022-03-18,QQQ,341.9316
2022-03-25,QQQ,350.0101
2022-04-01,QQQ,352.4451
2022-04-08,QQQ,340.0752
2022-04-15,QQQ,329.6338
2022-04-22,QQQ,316.9425
2022-04-29,QQQ,305.1083
2022-05-06,QQQ,301.2123
2022-05-13,QQQ,294.0923
2022-05-20,QQQ,281.1769
2022-05-27,QQQ,301.0661
2022-06-03,QQQ,298.2415
2022-06-10,QQQ,281.3327
2022-06-17,QQQ,267.5505
2022-06-24,QQQ,287.5043
2022-07-01,QQQ,275.3254
2022-07-08,QQQ,288.2266
2022-07-15,QQQ,284.8304
2022-07-22,QQQ,294.7063
2022-07-29,QQQ,307.8514
2022-08-05,QQQ,313.9897
2022-08-12,QQQ,322.4214
2022-08-19,QQQ,315.073
2022-08-26,QQQ,300.0249
2022-09-02,QQQ,288.0508
2022-09-09,QQQ,299.6833
2022-09-16,QQQ,282.3419
2022-09-23,QQQ,269.3482
2022-09-30,QQQ,261.2827
2022-10-07,QQQ,263.0815
2022-10-14,QQQ,254.9085
2022-10-21,QQQ,269.2603
2022-10-28,QQQ,274.9305
2022-11-04,QQQ,258.7603
2022-11-11,QQQ,281.5198
2022-11-18,QQQ,278.45
2022-11-25,QQQ,280.503
2022-12-02,QQQ,286.0071
2022-12-09,QQQ,275.7322
2022-12-16,QQQ,268.1163
2022-12-23,QQQ,262.0063
2022-12-30,QQQ,260.9478
2023-01-06,QQQ,263.4174
2023-01-13,QQQ,275.3437
2023-01-20,QQQ,277.0194
2023-01-27,QQQ,290.3275
2023-02-03,QQQ,300.0488
2023-02-10,QQQ,293.6987
2023-02-17,QQQ,295.1294
2023-02-24,QQQ,286.0059
2023-03-03,QQQ,293.679
2023-03-10,QQQ,282.7719
2023-03-17,QQQ,299.2453
2023-03-24,QQQ,305.1362
2023-03-31,QQQ,314.9904
2023-04-07,QQQ,312.1637
2023-04-14,QQQ,312.6741
2023-04-21,QQQ,310.7503
2023-04-28,QQQ,316.5903
2023-05-05,QQQ,316.9141
2023-05-12,QQQ,319.0145
2023-05-19,QQQ,330.282
2023-05-26,QQQ,341.952
2023-06-02,QQQ,348.0863
2023-06-09,QQQ,347.9391
2023-06-16,QQQ,361.1205
2023-06-23,QQQ,356.3185
2023-06-30,QQQ,363.0804
2023-07-07,QQQ,359.9549
2023-07-14,QQQ,372.5647
2023-07-21,QQQ,369.1837
2023-07-28,QQQ,376.899
2023-08-04,QQQ,365.6554
2023-08-11,QQQ,359.9549
2023-08-18,QQQ,351.984
2023-08-25,QQQ,357.7731
2023-09-01,QQQ,371.11
2023-09-08,QQQ,366.1861
2023-09-15,QQQ,364.4465
2023-09-22,QQQ,352.2771
2023-09-29,QQQ,352.6314
2023-10-06,QQQ,358.9602
2023-10-13,QQQ,359.5311
2023-10-20,QQQ,349.0192
2023-10-27,QQQ,339.8754
2023-11-03,QQQ,361.9228
2023-11-10,QQQ,372.4347
2023-11-17,QQQ,379.9644
2023-11-24,QQQ,383.3797
2023-12-01,QQQ,383.803
2023-12-08,QQQ,385.9979
2023-12-15,QQQ,398.9607
2023-12-22,QQQ,402.7556
2023-12-29,QQQ,404.0923
2024-01-05,QQQ,391.4916
2024-01-12,QQQ,404.1318
2024-01-19,QQQ,415.5978
2024-01-26,QQQ,418.1929
2024-02-02,QQQ,423.324
2024-02-09,QQQ,431.2574
2024-02-16,QQQ,424.8633
2024-02-23,QQQ,430.9911
2024-03-01,QQQ,439.704
2024-03-08,QQQ,433.2014
2024-03-15,QQQ,428.169
2024-03-22,QQQ,441.0462
2024-03-29,QQQ,438.7046
2024-04-05,QQQ,435.2069
2024-04-12,QQQ,433.0331
2024-04-19,QQQ,409.6954
2024-04-26,QQQ,425.85
2024-05-03,QQQ,430.2765
2024-05-10,QQQ,436.7778
2024-05-17,QQQ,446.3619
2024-05-24,QQQ,452.478
2024-05-31,QQQ,445.3245
2024-06-07,QQQ,457.4281
2024-06-14,QQQ,473.4642
2024-06-21,QQQ,474.4423
2024-06-28,QQQ,474.1375
2024-07-05,QQQ,491.0106
2024-07-12,QQQ,489.6845
2024-07-19,QQQ,470.3077
2024-07-26,QQQ,458.1651
2024-08-02,QQQ,444.0927
2024-08-09,QQQ,445.7354
2024-08-16,QQQ,470.0999
2024-08-23,QQQ,475.0183
2024-08-30,QQQ,471.327
2024-09-06,QQQ,444.0333
2024-09-13,QQQ,470.4066
2024-09-20,QQQ,477.433
2024-09-27,QQQ,482.3752
2024-10-04,QQQ,482.9401
